trip_ID,category
tour_idjc28tuxg,1
tour_idgmgjyrik,1
tour_idn50zrmhd,1
tour_idbnc3efkx,1
tour_idu4v0mb7j,2
tour_idhfjcqhrd,1
tour_idac287m6k,2
tour_idxcx09ov2,1
tour_idvrzc1ynm,2
tour_id3j3b9lgd,1
tour_idm94od09e,2
tour_id4jkp6eju,2
tour_idzwbd9wyq,2
tour_idh63qmryc,3
tour_idc99yvxgj,2
tour_id6y4qqizj,2
tour_idnb4ri0ri,1
tour_idi95ntbgq,1
tour_id4i5y4tjw,1
tour_idxejmv74f,3
tour_id2xqwgcxx,1
tour_idm3g00q8s,1
tour_idjb8dd97r,1
tour_id7qlswe8s,2
tour_id1h69z5o4,2
tour_ideyaemecg,1
tour_id00e5hmhd,2
tour_idtp07uavw,1
tour_ida7lrxoqz,1
tour_idx0no69ts,2
tour_idmco854xm,2
tour_idu4my2d8w,1
tour_idgstrala4,2
tour_idrwf0r5yp,2
tour_idbmu6mcyq,2
tour_id3qsw61i7,2
tour_iddh1kqfo2,1
tour_idj1m11jav,1
tour_id2uicyq9t,1
tour_idmu2tuv28,1
tour_idesgzlzw2,3
tour_idbuezq8n1,1
tour_idw4l8jp6e,3
tour_id43inlp6c,2
tour_idtqzh6rpn,2
tour_idb2m8wx4m,1
tour_idus4aihoa,2
tour_id8il27ocb,1
tour_idazddg17e,1
tour_id3wy1mltw,1
tour_id9lus6871,2
tour_idrawizkxf,1
tour_idzt13o1ce,1
tour_idm7f7fv69,3
tour_idw1uu7r88,2
tour_idjf7dii9k,1
tour_ido8u13sbp,1
tour_ideu9mt3pd,3
tour_idxssuf3gr,2
tour_idzdngx0j7,1
tour_iduyk4ybte,2
tour_ide7s3t32o,1
tour_idnu0wzo1i,2
tour_idajdpuyhq,2
tour_id1uzih16s,2
tour_id809igmdk,1
tour_idpdovphg6,1
tour_idxuz7x150,1
tour_idiyxpbzuv,1
tour_idfgm95p88,2
tour_idjdbcvfui,1
tour_idtzfkwvos,2
tour_idzz8f44wl,2
tour_iddxm3z1hq,2
tour_id2naf92qx,1
tour_id9jxde2lf,2
tour_idp477as1v,1
tour_idxqwvy3ps,2
tour_idngma2uep,2
tour_id1p2etiw9,2
tour_id6krw8m4e,1
tour_idmn5jwhn3,2
tour_idhi1r5qbc,1
tour_id8mdgp62h,1
tour_idhyf2f1ng,2
tour_idr4i7oq64,1
tour_idkszpn7u1,1
tour_id8do7rmxf,2
tour_idum4hvonu,2
tour_id587foom4,1
tour_idfeilfvh2,2
tour_idi5cu4got,2
tour_idom8qdi57,1
tour_id2tgpbl1h,1
tour_id6wqr7d19,1
tour_idypecwqu8,1
tour_idvvfcm1rl,2
tour_idq65fh1ke,2
tour_idrr9xsioa,1
tour_id4hccf8eb,1
tour_idjtc2vccm,2
tour_idunjrhaf6,1
tour_id27n0ynle,2
tour_idq09ok3qu,1
tour_idxmtsgdsx,1
tour_idht4udizb,1
tour_idm3cq3zgg,1
tour_id30je1h73,3
tour_idh8m07q9p,2
tour_idrinuuqzo,1
tour_idc2xj3n4b,1
tour_iddwn118fs,2
tour_idihpbnt3r,2
tour_idz3zx5tvt,2
tour_idmqdf8aqz,3
tour_idq1c54m9j,3
tour_idfczholpe,2
tour_idqz2vl8dt,1
tour_idtmkxteb9,1
tour_idrm0of7nm,2
tour_ida4bykvt4,2
tour_idf5r1e4zu,1
tour_idfpcrmbvp,1
tour_id3wyf967t,1
tour_idgq2e5jty,2
tour_idq7jw8jmp,1
tour_idfctqtsmw,1
tour_idshwbb8xx,2
tour_idv2wnka4w,3
tour_idpy0b71lw,2
tour_idoykyfh67,2
tour_idh93h64ml,1
tour_idaiemnuf7,1
tour_idmbd9gmpj,3
tour_idjwy1eb3e,3
tour_id6ascak7h,1
tour_id6gcugsux,3
tour_id5yr3u1ox,2
tour_idt3wn075k,2
tour_idx6dberpe,1
tour_id4mev5zdr,1
tour_idgii9vlpj,3
tour_idk8vdripx,1
tour_ids7d4fwuo,1
tour_id41d1odh4,1
tour_idrungpl1e,1
tour_idi2xus2x9,1
tour_idreth9zix,1
tour_idenr2d2rg,1
tour_idnnwtecck,2
tour_idgvwmm51w,2
tour_iddk5mo395,1
tour_id1pi4dnqy,3
tour_idxg9as5a9,1
tour_idkf2krw0n,2
tour_id6i5grfmi,2
tour_id5q9n9vtz,2
tour_idu9mudqka,2
tour_iddl96i1gz,1
tour_id9e5mwk3p,1
tour_idnth2cqgl,1
tour_idkylvsvca,1
tour_idjhxl090q,1
tour_idyhmjdfdb,1
tour_id64sslkpq,1
tour_idcybb2o8p,1
tour_ide10jpbtp,1
tour_id0y0prdfb,2
tour_idz2xx2qlq,2
tour_id5o83asfk,1
tour_idn5bha2nr,1
tour_id4urvnmak,2
tour_idr1yi1tjt,1
tour_idea007gx8,2
tour_idy11bf9xc,3
tour_idaavbtust,2
tour_idrgidl4er,1
tour_idjlv4xdde,2
tour_idqewn2il7,2
tour_id5vmdmejj,2
tour_idcfwfrbau,2
tour_id8q45inmy,2
tour_idghcnyc8j,1
tour_id7lt7arku,1
tour_idne7v1ibt,2
tour_idezw63r0k,2
tour_idfwpo2dxm,1
tour_id7akmf271,2
tour_idg8tm9p2g,1
tour_idlfp5qyn4,1
tour_idts1pwqlg,2
tour_idd05qohq6,3
tour_idj9ri94zd,1
tour_id6qgcht23,1
tour_idsu4alyue,1
tour_idbio4gpwm,1
tour_idx5r3kqa5,2
tour_idgijcjlin,2
tour_idnsxw6ijg,2
tour_idgpg8exa1,1
tour_idfb6yg7re,2
tour_idv070m2x6,2
tour_idsm283itx,2
tour_id01un5l5t,1
tour_id40qqdkmn,1
tour_idprguk7lv,1
tour_idyerows9a,1
tour_iddjwvakn9,2
tour_idv84zkuh2,2
tour_id3u2frv2c,1
tour_idqpeqwxkb,1
tour_idf89opov9,1
tour_idj769382l,1
tour_idbzd36san,2
tour_idgfuxldaa,1
tour_idfkls4ih6,1
tour_iddpfm3cv5,1
tour_idd0xohgl0,2
tour_idvkpkvtul,2
tour_idenbt4zz9,2
tour_idyb5nk6wo,1
tour_id26sdeidd,1
tour_idlzvslluf,2
tour_idiahmi7o2,2
tour_iddmh20uuo,1
tour_id8sv6kfyw,1
tour_iddlf7e5to,2
tour_idq09pwnhs,1
tour_idhpslj402,2
tour_idip06zhh2,2
tour_idhuh4rgh0,2
tour_idtqhc6pdj,2
tour_ids0og3zvx,3
tour_id2hytnmji,1
tour_idnt4ibz3s,2
tour_idd0x6hhpz,1
tour_idr9jnsheb,1
tour_idodj2s2gw,1
tour_idyaasb1sz,2
tour_idk4jjnsi4,2
tour_idj9mhzh3j,1
tour_id06ureq6a,1
tour_id8wlf8srb,1
tour_id86y8km2z,2
tour_id0wm4jfh6,2
tour_idlo3m1c4s,1
tour_idhzzjlfhh,1
tour_iduda590i4,2
tour_iddva3tl0q,1
tour_id44d9wa1j,1
tour_idcpi7mt4m,1
tour_id3aiztwm1,1
tour_id9c0vvzra,2
tour_idybsy94kk,2
tour_id0fyi9wiy,3
tour_id20tn0yk1,2
tour_idqo17alls,1
tour_idnr4opxfe,1
tour_id9m79sfrk,1
tour_idfsei6hwi,2
tour_idmw89x759,1
tour_idx8jyqp02,1
tour_id31kfhfra,3
tour_idvsvtbc83,3
tour_idinxr6djx,2
tour_idd5gnsczs,2
tour_idrjzrqf09,2
tour_idejnluvz8,2
tour_id0e7s0zl9,1
tour_idvy0e3jsn,1
tour_id61e45jzb,1
tour_id4k3iiiqy,2
tour_id4y7po3aw,3
tour_ido0nuaqy2,1
tour_idmgjlqljl,1
tour_id285m0rjc,1
tour_idgy9687q0,2
tour_id37qfpllv,1
tour_idu1hqy8fm,2
tour_id5jauyf34,1
tour_id1ioeukva,2
tour_idlnksbmee,1
tour_idue0tqegz,2
tour_idtjbp9uxs,1
tour_id41fh6gd6,2
tour_idwcwbmx9a,1
tour_idn2ua2hqf,1
tour_idkdzhv89n,1
tour_idanmr5c2m,2
tour_id8fabso8u,2
tour_idi5wy2bog,1
tour_idzawexssp,3
tour_id80bxsqc1,2
tour_idy3u9fu6g,3
tour_idcvtm8twj,2
tour_idyqexkiqv,1
tour_idxd2xzy7w,3
tour_id0diqveca,1
tour_id60rzzo8a,3
tour_id5kw7neek,2
tour_idb4hl60nc,1
tour_idtqvglif5,2
tour_idpvqzpwpj,2
tour_ideusfk7b9,1
tour_ids3pogkas,1
tour_id3186ybh3,2
tour_idugei0nj4,2
tour_idfxbayr3e,2
tour_id73ipvtdo,1
tour_idtciorxb6,2
tour_id0r016u88,2
tour_idxeagf86g,1
tour_idyngq6rxn,1
tour_idvu69ljv1,1
tour_idpycd4q3k,2
tour_idvzvkqv99,1
tour_id9q500s86,1
tour_id3k7rnus9,1
tour_idcooailym,1
tour_idwyj97xjm,1
tour_idg421d2pt,1
tour_idzzkzdjbq,1
tour_idasaa6d6z,1
tour_id56weobw6,2
tour_idpx4k052z,2
tour_idgrzdjsfg,2
tour_idupajhwy5,2
tour_idgr46wi3h,2
tour_idu3p8xndk,1
tour_idxc3hl136,2
tour_idxduh544u,2
tour_idpjfgr26j,1
tour_idjw59gi0n,1
tour_idtl5posrn,2
tour_idj08rpz3m,1
tour_idtxpy7nfx,1
tour_idmvy5o96r,3
tour_idxjicyo21,1
tour_id26z7q5ms,2
tour_ids6kh21on,2
tour_idkh9eu55k,1
tour_idrmrhj3l3,2
tour_iddpm1nf7p,2
tour_idmfz963wd,1
tour_idx3ofefon,2
tour_id7ggxsrsv,2
tour_idg2qgw21n,2
tour_idv912fk8e,2
tour_id0t3ppvxf,1
tour_id3r3uf9uf,3
tour_idecw2ieps,2
tour_idt8jfua8a,2
tour_idcx3nj1o7,3
tour_idayj977fp,1
tour_id47b1e7st,1
tour_idzj60euvt,1
tour_idxad9g6j9,2
tour_id5vzfi5id,2
tour_idg5qcjn6b,1
tour_id1jkjix5y,1
tour_id6a04op8e,1
tour_idus2gd57k,2
tour_id7il1hd7n,1
tour_idxwkseitr,1
tour_idono4i0y6,1
tour_idpcga2bij,1
tour_idmctkyapz,2
tour_idyzdizmfx,2
tour_idnnuwjfjz,1
tour_idyg1calm8,3
tour_id8n7kzmx1,1
tour_id51ntnxpm,1
tour_id4oqymief,1
tour_id6j8d76ze,1
tour_idljowqdwa,1
tour_id3h5l61hl,2
tour_idm6bx1gsb,2
tour_idaq0t8onn,2
tour_id430qqqok,1
tour_id8elxhsga,2
tour_idbsoda6nz,1
tour_idoqcvnk1r,2
tour_idj5f79j9f,2
tour_idp3phklpi,3
tour_idj0nwefso,2
tour_idybl4zfx0,1
tour_idqq6semky,1
tour_idwcjghe3r,1
tour_idk21kz259,2
tour_idyieuwkel,2
tour_idhmyr0g53,3
tour_idmkmr05d9,2
tour_idlrdqsgks,1
tour_idfne1izyi,2
tour_idyzty26n3,2
tour_idxeoiiocg,1
tour_idaspr2kzd,2
tour_idv6s46s6m,1
tour_id07ofqh9w,2
tour_id9yzvlir9,1
tour_idw217eh2k,1
tour_id1pegg35x,3
tour_idvumph5y1,1
tour_idv1bix5x9,1
tour_idfuhzmr35,1
tour_id62f76mmi,2
tour_idl7xqaeyy,3
tour_idini1dikb,1
tour_idnfa1n7is,1
tour_idxj1kit8z,2
tour_idok1ebtmf,1
tour_idu6qzuonl,1
tour_idbk8h8awz,3
tour_id6i8httwk,2
tour_idduwgqyoe,1
tour_id76mozw4c,2
tour_idnwh4dsad,2
tour_id8ytpa3j8,2
tour_idmrpgckx9,2
tour_idy3rjnuqw,1
tour_id40wf0las,2
tour_id9mu70gb7,2
tour_id0gnc9thh,1
tour_idoyzbx0or,1
tour_idm0gllyar,1
tour_idjp0zzabv,1
tour_idmpd0ergo,2
tour_idvxc5j6ez,1
tour_idqdpgl4l1,2
tour_id1vpmet47,2
tour_idog41sb93,1
tour_idvht6go4p,3
tour_id6m46x9nr,1
tour_idtpk9fr3t,1
tour_id98zcqayf,2
tour_id5j5s40ol,2
tour_idpfnosjjl,3
tour_id5zedjwne,1
tour_id1jlql9j1,1
tour_idzitbufxx,2
tour_id1j1mwfzd,1
tour_id3tqme05j,2
tour_idwmkun1ab,1
tour_idmg4uxyzh,2
tour_ido4z0hfnl,3
tour_idasr2nl19,1
tour_idecm5tmga,3
tour_idxdnfqzwv,1
tour_idqv3w23cs,1
tour_idg678y7bu,2
tour_idk9fvcdbf,1
tour_idqub4odvz,2
tour_idjrktamm8,1
tour_idr0x8fxcb,2
tour_idkex9hjra,2
tour_idujo9ckt5,2
tour_idaqo340vp,2
tour_idxxrvqyio,2
tour_id7spv6ktr,3
tour_iduwop14w2,3
tour_idrp83pobm,1
tour_idwp5lcpnv,2
tour_idhwq8qpg8,1
tour_idwc8191qd,2
tour_idyts3j15g,1
tour_id4hudtg85,2
tour_id0udvigxd,1
tour_idml87b3qw,1
tour_idsaldvhlv,1
tour_idoxhbzc6n,2
tour_idlla6bqto,1
tour_idqazqxrgc,2
tour_id7g88s3it,2
tour_idhe03vz2x,1
tour_idq9okobtz,1
tour_idehdysdfe,2
tour_id9v0h0enb,2
tour_idrdru2h2b,1
tour_idcezksngl,2
tour_id39hmfo2k,2
tour_idvythnutn,3
tour_idgvtdlmpt,2
tour_idb70g2wrs,1
tour_idc3chrjve,2
tour_idirhe4n79,1
tour_idpd6d7bgz,1
tour_idyyd2uxhe,1
tour_idvec2j6a0,2
tour_idtrrxm12a,2
tour_idgo9zh97g,2
tour_idu3a9q0d9,1
tour_idctahjbt8,2
tour_id9yw7myoe,2
tour_idhi9d5w1x,1
tour_id77g0i3ur,1
tour_id3ebta7bk,1
tour_idfouvut8l,2
tour_idx6hnuuxq,2
tour_id96w5w43d,1
tour_id6y0oqaf6,1
tour_idpb7rk9qv,1
tour_id1duv2lfx,2
tour_ids5mktc7u,2
tour_id0hl4kx78,1
tour_id5uqwjlm3,2
tour_idtw0b08xq,1
tour_iduxiea9gv,1
tour_ida4c9f0zd,1
tour_idnh4ldst5,1
tour_id24nzhi4h,1
tour_idjb1l2819,1
tour_id90t025x8,2
tour_idxsu2ayir,1
tour_idxr2ji0iu,2
tour_idojkcd3ng,2
tour_idre20pvlx,2
tour_idy0abn3zo,3
tour_id3awc0nf1,1
tour_id73lteytu,1
tour_id9r85dmpp,1
tour_ideux5dd7s,2
tour_idmn18xr2x,1
tour_ids0elvaw3,1
tour_idgijtfkfr,2
tour_id8jtawtlh,1
tour_idxytwwrok,2
tour_idjoqrw5o8,3
tour_idf838nklx,2
tour_id9sx2q8ur,1
tour_idwjugaooj,1
tour_idsuf2zst8,1
tour_iduonrr9xm,2
tour_idqfk5k0k0,1
tour_idu3lgz7gs,1
tour_idu20mpta8,1
tour_idgiyrwcun,1
tour_idzndbpg3v,2
tour_idy8857cg4,2
tour_id2fuv35pm,1
tour_idllua3yjs,1
tour_idvonld4v4,2
tour_idpu40k2yf,2
tour_idxyzqrbo9,1
tour_idjz51xx3z,1
tour_ido9evvq8f,3
tour_idjoepzt5e,1
tour_idimhi358p,3
tour_idlzu2e2u2,1
tour_id26vercit,1
tour_idqqvnnpgz,1
tour_id0lz6lhbe,1
tour_idqrgkc4xs,2
tour_idev3yy42n,3
tour_idwa718qyk,1
tour_idrgp1wxa6,2
tour_idaqa87dou,2
tour_idb4a2rq32,2
tour_idns9qhiqo,2
tour_id109ykmqq,2
tour_idrf6l5972,1
tour_idak8yzqcn,1
tour_id0igfeaga,1
tour_id3hj5tapl,1
tour_id4x4o100m,2
tour_idd7polfrq,2
tour_id3lbccm6i,1
tour_idtejilmxn,3
tour_id4uk9s6qh,2
tour_idqsdfcecl,1
tour_idomd1meou,1
tour_idu9sh3atf,2
tour_ido2g4ky5l,2
tour_id32iqo92u,2
tour_idnwtshrdq,1
tour_id17mbuzuf,3
tour_id4vq0o4b1,1
tour_idksvqpxnf,2
tour_id10d98nte,1
tour_id2pzfnxed,2
tour_id973eir7p,2
tour_id96h76mif,1
tour_idax2yqhf0,1
tour_ida2cgf8rv,2
tour_idebndexae,2
tour_id8uznfjnj,1
tour_idnbhi72oh,3
tour_idn8ynb1qf,1
tour_id9rnaevsh,1
tour_idbkb2xmoz,2
tour_idupjfteam,2
tour_idxestq20c,3
tour_idip9at6r3,2
tour_id9qnvvhv3,1
tour_iddipyj4q4,1
tour_id78x3uvcg,1
tour_idr3mpfy6o,2
tour_idkzdln3l8,2
tour_idzziu8mo0,2
tour_id1eqbwv2o,2
tour_ido0379m22,1
tour_idlkmyw60a,2
tour_iddvvp47li,2
tour_idmbzqgqqw,2
tour_idj9wgdjrt,3
tour_idzyuzf61g,2
tour_idcmfh36u8,1
tour_idykpuznnw,2
tour_idypfhv7ig,1
tour_ideyxgtazr,2
tour_idg59dztr0,3
tour_idspe5iji8,2
tour_idc6oqkszv,2
tour_idha8egnog,1
tour_idhiola9gm,1
tour_id217nbmwc,2
tour_id5wdq3mha,2
tour_id8fl3iaug,1
tour_idmnk43y6n,2
tour_idhngx9271,2
tour_idujlhioe5,2
tour_idgzjofytn,1
tour_idnav2zm17,1
tour_id0fz97rrp,2
tour_idv9bxa1cg,1
tour_id02gew496,2
tour_idtv5ogq8h,1
tour_idxm866gcn,2
tour_idvs9izyp6,3
tour_idda1w5nyb,3
tour_id7ftn9jq9,1
tour_idxud0ct9a,2
tour_idthfjdwtg,2
tour_iduzxyvnah,1
tour_idwfvijex7,1
tour_id7k9312o4,2
tour_idkfj7w38v,1
tour_id5ok77p5i,2
tour_id1v1vrv7b,1
tour_idxyth8byl,1
tour_id9tbf799h,1
tour_id9olvnwla,2
tour_idb9dp41b9,2
tour_id74c0genp,2
tour_id1gvm5lr9,1
tour_idz86tulzs,1
tour_iddkz5eloq,1
tour_id8ksdbif0,2
tour_id249bp3ra,1
tour_id8gpxeitu,2
tour_id4ou45q4s,2
tour_id6pobyzm2,2
tour_id1cwf5do0,1
tour_id65snzfi8,2
tour_idlu3s5xd9,1
tour_idm58zp8zb,1
tour_idymdqe6we,1
tour_idbike9pcp,1
tour_id31jbewx0,2
tour_idbyyjxkca,2
tour_idxwzs0fqh,1
tour_idf68qzji1,2
tour_idd10evtk9,2
tour_ida9wkzx8y,2
tour_idz8ou2kpe,1
tour_id6j5cgzy7,1
tour_idduuq40f7,1
tour_iddm8i2ayk,3
tour_iduj2h1v0c,2
tour_idzf00fhvk,1
tour_idey9aofgn,2
tour_idwr7mmgux,2
tour_idenwo1fc7,2
tour_idqfc3w1r1,1
tour_idt2ci79zh,2
tour_id5uj4m2tg,2
tour_idg4d8fd7q,1
tour_idum3egigd,1
tour_idvahl3sdz,1
tour_idgt4nnbzl,2
tour_idwgyfntzc,2
tour_id3ef7nb3z,2
tour_idzs75sybr,2
tour_idhzpk86nj,2
tour_idyuirs5ws,1
tour_ida9yvbo32,2
tour_idcafcfjoa,2
tour_idjhjpwk87,2
tour_id5lc9dzlf,2
tour_idm2peoe3g,3
tour_idi74efyzg,2
tour_idsz0f8gvl,1
tour_idd4vbi5ia,2
tour_idtgvrzy87,2
tour_idjfbe3loj,1
tour_idnos5qqyr,2
tour_idoymi6jn1,2
tour_idl3m1skqy,2
tour_id4vdcsedk,1
tour_id6yb5hy6v,1
tour_idjqdu0xcp,1
tour_id4npaogcb,1
tour_idizg140ho,1
tour_idzr7wwvi0,2
tour_idz9dj7sro,3
tour_idi3beuik5,2
tour_idkk79y6up,1
tour_idrku3qhmv,2
tour_id5xtamspv,1
tour_idjsfir6v6,1
tour_idwj27x280,2
tour_id0yig8pml,1
tour_idssfique0,1
tour_idiljgsw9i,3
tour_idc7coxehf,1
tour_idq2aizm28,3
tour_idsmguysa9,1
tour_id5mnagra8,1
tour_idhdaoiato,1
tour_idb5yrx14a,2
tour_idw8ax88as,3
tour_idgq9amjvp,1
tour_id5nrlx758,1
tour_idzlhw5wwp,2
tour_idihsrlqv1,2
tour_id8tlc4q7d,1
tour_id2cp7cboj,1
tour_id7a1ywdqf,2
tour_idjfpjqkbl,1
tour_idtv42486p,1
tour_idukrrjkk3,1
tour_idlbd9stjb,1
tour_id5kq71rka,1
tour_idge9ldzyl,1
tour_idtpwhctag,1
tour_id9yolv2ml,2
tour_id0ri5y1da,1
tour_idczv6u6kw,1
tour_idepmalf4a,2
tour_idpupvew2e,1
tour_id4wh8ffr6,3
tour_id5j211bq0,2
tour_idg0f0wxdk,2
tour_id38jtwtro,3
tour_idyr79tmnj,2
tour_idvplis256,1
tour_id72xob4pf,3
tour_idcrqr1bnj,1
tour_idvq7aq5p7,2
tour_idx7jhs379,3
tour_idslvgzgn9,2
tour_id58cgx4cf,1
tour_id7y3atrx7,2
tour_idjx5cnwmb,1
tour_idhr9shefh,3
tour_idaqyxzmcy,2
tour_id4ikeau6b,2
tour_id3jrshpuw,1
tour_idb3m9mymw,3
tour_ided1szm8r,2
tour_id0bnf9xcp,2
tour_idqfcw3991,1
tour_idrarc7v2s,1
tour_idvuu6dqrf,2
tour_id4554x63k,2
